-4.995,348.432,5.20E-12,100000
-4.985,348.432,5.20E-12,100000
-4.975,348.432,5.20E-12,100000
-4.965,348.432,5.20E-12,100000
-4.955,348.432,5.20E-12,100000
-4.945,348.432,5.16E-12,100000
-4.935,348.432,5.07E-12,100000
-4.925,348.432,4.99E-12,100000
-4.915,348.432,4.90E-12,100000
-4.905,348.432,4.82E-12,100000
-4.895,348.432,4.73E-12,100000
-4.885,348.432,4.64E-12,100000
-4.875,348.432,4.56E-12,100000
-4.865,348.432,4.47E-12,100000
-4.855,348.432,4.39E-12,100000
-4.845,348.432,4.26E-12,100000
-4.835,348.432,4.09E-12,100000
-4.825,348.432,3.92E-12,100000
-4.815,348.432,3.75E-12,100000
-4.805,348.432,3.58E-12,100000
-4.795,348.432,3.41E-12,100000
-4.785,348.432,3.24E-12,100000
-4.775,348.432,3.07E-12,100000
-4.765,348.432,2.90E-12,100000
-4.755,348.432,2.73E-12,100000
-4.745,348.432,2.66E-12,100000
-4.735,348.432,2.69E-12,100000
-4.725,348.432,2.73E-12,100000
-4.715,348.432,2.76E-12,100000
-4.705,348.432,2.79E-12,100000
-4.695,348.432,2.82E-12,100000
-4.685,348.432,2.85E-12,100000
-4.675,348.432,2.89E-12,100000
-4.665,348.432,2.92E-12,100000
-4.655,348.432,2.95E-12,100000
-4.645,348.432,2.86E-12,100000
-4.635,348.432,2.66E-12,100000
-4.625,348.432,2.46E-12,100000
-4.615,348.432,2.25E-12,100000
-4.605,348.432,2.05E-12,100000
-4.595,348.432,1.84E-12,100000
-4.585,348.432,1.64E-12,100000
-4.575,348.432,1.44E-12,100000
-4.565,348.432,1.23E-12,100000
-4.555,348.432,1.03E-12,100000
-4.545,348.432,9.13E-13,100000
-4.535,348.432,8.89E-13,100000
-4.525,348.432,8.65E-13,100000
-4.515,348.432,8.42E-13,100000
-4.505,348.432,8.18E-13,100000
-4.495,348.432,7.94E-13,100000
-4.485,348.432,7.70E-13,100000
-4.475,348.432,7.47E-13,100000
-4.465,348.432,7.23E-13,100000
-4.455,348.432,6.99E-13,100000
-4.445,348.432,7.69E-13,100000
-4.435,348.432,9.32E-13,100000
-4.425,348.432,1.09E-12,100000
-4.415,348.432,1.26E-12,100000
-4.405,348.432,1.42E-12,100000
-4.395,348.432,1.58E-12,100000
-4.385,348.432,1.75E-12,100000
-4.375,348.432,1.91E-12,100000
-4.365,348.432,2.07E-12,100000
-4.355,348.432,2.24E-12,100000
-4.345,348.432,2.21E-12,100000
-4.335,348.432,1.99E-12,100000
-4.325,348.432,1.78E-12,100000
-4.315,348.432,1.56E-12,100000
-4.305,348.432,1.34E-12,100000
-4.295,348.432,1.13E-12,100000
-4.285,348.432,9.11E-13,100000
-4.275,348.432,6.94E-13,100000
-4.265,348.432,4.78E-13,100000
-4.255,348.432,2.61E-13,100000
-4.245,348.432,1.51E-13,100000
-4.235,348.432,1.46E-13,100000
-4.225,348.432,1.41E-13,100000
-4.215,348.432,1.36E-13,100000
-4.205,348.432,1.32E-13,100000
-4.195,348.432,1.27E-13,100000
-4.185,348.432,1.22E-13,100000
-4.175,348.432,1.17E-13,100000
-4.165,348.432,1.12E-13,100000
-4.155,348.432,1.07E-13,100000
-4.145,348.432,1.68E-13,100000
-4.135,348.432,2.95E-13,100000
-4.125,348.432,4.21E-13,100000
-4.115,348.432,5.48E-13,100000
-4.105,348.432,6.74E-13,100000
-4.095,348.432,8.01E-13,100000
-4.085,348.432,9.27E-13,100000
-4.075,348.432,1.05E-12,100000
-4.065,348.432,1.18E-12,100000
-4.055,348.432,1.31E-12,100000
-4.045,348.432,1.31E-12,100000
-4.035,348.432,1.19E-12,100000
-4.025,348.432,1.07E-12,100000
-4.015,348.432,9.44E-13,100000
-4.005,348.432,8.23E-13,100000
-3.995,348.432,7.01E-13,100000
-3.985,348.432,5.80E-13,100000
-3.975,348.432,4.58E-13,100000
-3.965,348.432,3.37E-13,100000
-3.955,348.432,2.15E-13,100000
-3.945,348.432,2.22E-13,100000
-3.935,348.432,3.55E-13,100000
-3.925,348.432,4.89E-13,100000
-3.915,348.432,6.23E-13,100000
-3.905,348.432,7.57E-13,100000
-3.895,348.432,8.91E-13,100000
-3.885,348.432,1.03E-12,100000
-3.875,348.432,1.16E-12,100000
-3.865,348.432,1.29E-12,100000
-3.855,348.432,1.43E-12,100000
-3.845,348.432,1.42E-12,100000
-3.835,348.432,1.27E-12,100000
-3.825,348.432,1.12E-12,100000
-3.815,348.432,9.71E-13,100000
-3.805,348.432,8.22E-13,100000
-3.795,348.432,6.72E-13,100000
-3.785,348.432,5.23E-13,100000
-3.775,348.432,3.73E-13,100000
-3.765,348.432,2.24E-13,100000
-3.755,348.432,7.47E-14,100000
-3.745,348.432,1.46E-14,100000
-3.735,348.432,4.38E-14,100000
-3.725,348.432,7.29E-14,100000
-3.715,348.432,1.02E-13,100000
-3.705,348.432,1.31E-13,100000
-3.695,348.432,1.60E-13,100000
-3.685,348.432,1.90E-13,100000
-3.675,348.432,2.19E-13,100000
-3.665,348.432,2.48E-13,100000
-3.655,348.432,2.77E-13,100000
-3.645,348.432,2.77E-13,100000
-3.635,348.432,2.48E-13,100000
-3.625,348.432,2.19E-13,100000
-3.615,348.432,1.90E-13,100000
-3.605,348.432,1.60E-13,100000
-3.595,348.432,1.31E-13,100000
-3.585,348.432,1.02E-13,100000
-3.575,348.432,7.29E-14,100000
-3.565,348.432,4.38E-14,100000
-3.555,348.432,1.46E-14,100000
