0.490941 	1.41179
0.561075 	1.41179
0.63121 	1.41179
0.701344 	1.41179
0.771478 	1.41179
0.841613 	1.41179
0.911747 	1.41179
0.981881 	1.41179
1.05202 	1.41179
1.12215 	1.41179
1.19228 	1.41179
1.26242 	1.41179
1.33255 	1.37248
1.40269 	1.37248
1.47282 	1.37248
1.54296 	1.37248
1.61309 	1.37248
1.68323 	1.37248
1.75336 	1.37248
1.82349 	1.37248
1.89363 	1.37248
1.96376 	1.37248
2.0339 	1.37248
2.10403 	1.37248
2.17417 	1.31171
2.2443 	1.31171
2.31443 	1.31171
2.38457 	1.31171
2.4547 	1.31171
2.52484 	1.31171
2.59497 	1.31171
2.66511 	1.31171
2.73524 	1.31171
2.80538 	1.31171
2.87551 	1.31171
2.94564 	1.31171
3.01578 	1.23774
3.08591 	1.23774
3.15605 	1.23774
3.22618 	1.23774
3.29632 	1.23774
3.36645 	1.23774
3.43659 	1.23774
3.50672 	1.23774
3.57685 	1.23774
3.64699 	1.23774
3.71712 	1.23774
3.78726 	1.23055
3.85739 	1.15165
3.92753 	1.15165
3.99766 	1.15165
4.06779 	1.15165
4.13793 	1.15165
4.20806 	1.15165
4.2782 	1.15165
4.34833 	1.15165
4.41847 	1.15165
4.4886 	1.15165
4.55874 	1.15165
4.62887 	1.15165
4.699 	1.15165
4.76914 	1.07293
4.83927 	1.07293
4.90941 	1.07293
4.97954 	1.07293
5.04968 	1.07293
5.11981 	1.07293
5.18994 	1.07293
5.26008 	1.07293
5.33021 	1.07293
5.40035 	1.07293
5.47048 	1.07293
5.54062 	1.07293
5.61075 	0.998298
5.68089 	0.998298
5.75102 	0.998298
5.82115 	0.998298
5.89129 	0.998298
5.96142 	0.998298
6.03156 	0.998298
6.10169 	0.998298
6.17183 	0.998298
6.24196 	0.998298
6.3121 	0.998298
6.38223 	0.998298
6.45236 	0.927029
6.5225 	0.927029
6.59263 	0.927029
6.66277 	0.927029
6.7329 	0.927029
6.80304 	0.927029
6.87317 	0.927029
6.9433 	0.927029
7.01344 	0.927029
7.08357 	0.927029
7.15371 	0.927029
7.22384 	0.927029
7.29398 	0.859095
7.36411 	0.859095
7.43425 	0.859095
7.50438 	0.859095
7.57451 	0.859095
7.64465 	0.859095
7.71478 	0.859095
7.78492 	0.859095
7.85505 	0.859095
7.92519 	0.859095
7.99532 	0.859095
8.06545 	0.859095
8.13559 	0.859095
8.20572 	0.791961
8.27586 	0.791961
8.34599 	0.791961
8.41613 	0.791961
8.48626 	0.791961
8.5564 	0.791961
8.62653 	0.791961
8.69666 	0.791961
8.7668 	0.791961
8.83693 	0.791961
8.90707 	0.791961
8.9772 	0.791961
9.04734 	0.725599
9.11747 	0.725599
9.18761 	0.725599
9.25774 	0.725599
9.32787 	0.725599
9.39801 	0.725599
9.46814 	0.725599
9.53828 	0.725599
9.60841 	0.725599
9.67855 	0.725599
9.74868 	0.725599
9.81881 	0.725599
9.88895 	0.725599
9.95908 	0.658417
10.0292 	0.658417
10.0994 	0.658417
10.1695 	0.658417
10.2396 	0.658417
10.3098 	0.658417
10.3799 	0.658417
10.45 	0.658417
10.5202 	0.658417
10.5903 	0.658417
10.6604 	0.658417
10.7306 	0.658417
10.8007 	0.590134
10.8708 	0.590134
10.941 	0.590134
11.0111 	0.590134
11.0812 	0.590134
11.1514 	0.590134
11.2215 	0.590134
11.2916 	0.590134
11.3618 	0.590134
11.4319 	0.590134
11.502 	0.590134
11.5722 	0.590134
11.6423 	0.590134
11.7124 	0.515152
11.7826 	0.515152
11.8527 	0.515152
11.9228 	0.515152
11.993 	0.515152
12.0631 	0.515152
12.1332 	0.515152
12.2034 	0.515152
12.2735 	0.515152
12.3437 	0.515152
12.4138 	0.515152
12.4839 	0.515152
12.5541 	0.515152
12.6242 	0.428325
12.6943 	0.428325
12.7645 	0.428325
12.8346 	0.428325
12.9047 	0.428325
12.9749 	0.428325
13.045 	0.428325
13.1151 	0.428325
13.1853 	0.428325
13.2554 	0.428325
13.3255 	0.428325
13.3957 	0.428325
13.4658 	0.428325
13.5359 	0.312306
13.6061 	0.312306
13.6762 	0.312306
13.7463 	0.312306
13.8165 	0.312306
13.8866 	0.312306
13.9567 	0.312306
14.0269 	0.312306
14.097 	0.312306
14.1671 	0.312306
14.2373 	0.312306
14.3074 	0.312306
14.3776 	0.200502
14.4477 	-0.0119101
14.5178 	-0.0119101
14.588 	-0.0119101
14.6581 	-0.0119101
14.7282 	-0.0119101
14.7984 	-0.0119101
14.8685 	0.0113351
14.9386 	0.0113351
15.0088 	0.0113351
15.0789 	0.0113351
15.149 	0.0113351
15.2192 	-0.236944
15.2893 	-0.236944
15.3594 	-0.236944
15.4296 	-0.109189
15.4997 	-0.109189
15.5698 	-0.109189
15.64 	-0.109189
15.7101 	-0.109189
15.7802 	-0.109189
15.8504 	-0.109189
15.9205 	-0.379376
15.9906 	-0.379376
16.0608 	-0.379376
16.1309 	-0.161952
16.201 	-0.161952
16.2712 	-0.161952
16.3413 	-0.161952
16.4114 	-0.161952
16.4816 	-0.161952
16.5517 	-0.161952
16.6219 	-0.360397
16.692 	-0.360397
16.7621 	-0.360397
16.8323 	-0.360397
16.9024 	-0.360397
16.9725 	-0.117163
17.0427 	-0.117163
17.1128 	-0.117163
17.1829 	-0.117163
17.2531 	-0.278632
17.3232 	-0.278632
17.3933 	-0.278632
17.4635 	-0.278632
17.5336 	-0.278632
17.6037 	-0.278632
17.6739 	-0.278632
17.744 	-0.278632
17.8141 	-0.278632
17.8843 	-0.278632
17.9544 	-0.192343
18.0245 	-0.192343
18.0947 	-0.192343
18.1648 	-0.192343
18.2349 	-0.192343
18.3051 	-0.192343
18.3752 	-0.192343
18.4453 	-0.192343
18.5155 	-0.192343
18.5856 	-0.293601
18.6557 	-0.293601
18.7259 	-0.293601
18.796 	-0.293601
18.8662 	-0.293601
18.9363 	-0.293601
19.0064 	-0.293601
19.0766 	-0.293601
19.1467 	-0.293601
19.2168 	-0.348729
19.287 	-0.102534
19.3571 	-0.102534
19.4272 	-0.102534
19.4974 	-0.102534
19.5675 	-0.102534
19.6376 	-0.102534
19.7078 	-0.102534
19.7779 	-0.102534
19.848 	-0.102534
19.9182 	-0.155432
19.9883 	-0.155432
20.0584 	-0.155432
20.1286 	-0.155432
20.1987 	-0.155432
20.2688 	-0.155432
20.339 	-0.155432
20.4091 	-0.155432
20.4792 	-0.155432
20.5494 	-0.155432
20.6195 	-0.215389
20.6896 	-0.215389
20.7598 	-0.215389
20.8299 	-0.215389
20.9 	-0.118426
20.9702 	-0.118426
21.0403 	-0.118426
21.1105 	-0.118426
21.1806 	-0.118426
21.2507 	-0.118426
21.3209 	-0.165163
21.391 	-0.165163
21.4611 	-0.165163
21.5313 	-0.165163
21.6014 	-0.165163
21.6715 	-0.165163
21.7417 	-0.165163
21.8118 	-0.165163
