0.490941 	0.00587163 	3.0006 	-4.23268e-20
0.561075 	0.00587163 	3.0006 	-4.23268e-20
0.63121 	0.00587163 	3.0006 	-4.23268e-20
0.701344 	0.00587163 	3.0006 	-4.23268e-20
0.771478 	0.00587163 	3.0006 	-4.23268e-20
0.841613 	0.00587163 	3.0006 	-4.23268e-20
0.911747 	0.00587163 	3.0006 	-4.23268e-20
0.981881 	0.00587163 	3.0006 	-4.23268e-20
1.05202 	0.00587163 	3.0006 	-4.23268e-20
1.12215 	0.00587163 	3.0006 	-4.23268e-20
1.19228 	0.00587163 	3.0006 	-4.23268e-20
1.26242 	0.00587163 	3.0006 	-4.23268e-20
1.33255 	0.0138467 	3.01472 	-4.26311e-20
1.40269 	0.0138467 	3.01472 	-4.26311e-20
1.47282 	0.0138467 	3.01472 	-4.26311e-20
1.54296 	0.0138467 	3.01472 	-4.26311e-20
1.61309 	0.0138467 	3.01472 	-4.26311e-20
1.68323 	0.0138467 	3.01472 	-4.26311e-20
1.75336 	0.0138467 	3.01472 	-4.26311e-20
1.82349 	0.0138467 	3.01472 	-4.26311e-20
1.89363 	0.0138467 	3.01472 	-4.26311e-20
1.96376 	0.0138467 	3.01472 	-4.26311e-20
2.0339 	0.0138467 	3.01472 	-4.26311e-20
2.10403 	0.0138467 	3.01472 	-4.26311e-20
2.17417 	0.014371 	3.03148 	8.97942e-20
2.2443 	0.014371 	3.03148 	8.97942e-20
2.31443 	0.014371 	3.03148 	8.97942e-20
2.38457 	0.014371 	3.03148 	8.97942e-20
2.4547 	0.014371 	3.03148 	8.97942e-20
2.52484 	0.014371 	3.03148 	8.97942e-20
2.59497 	0.014371 	3.03148 	8.97942e-20
2.66511 	0.014371 	3.03148 	8.97942e-20
2.73524 	0.014371 	3.03148 	8.97942e-20
2.80538 	0.014371 	3.03148 	8.97942e-20
2.87551 	0.014371 	3.03148 	8.97942e-20
2.94564 	0.014371 	3.03148 	8.97942e-20
3.01578 	0.0162064 	3.05925 	-1.02241e-20
3.08591 	0.0162064 	3.05925 	-1.02241e-20
3.15605 	0.0162064 	3.05925 	-1.02241e-20
3.22618 	0.0162064 	3.05925 	-1.02241e-20
3.29632 	0.0162064 	3.05925 	-1.02241e-20
3.36645 	0.0162064 	3.05925 	-1.02241e-20
3.43659 	0.0162064 	3.05925 	-1.02241e-20
3.50672 	0.0162064 	3.05925 	-1.02241e-20
3.57685 	0.0162064 	3.05925 	-1.02241e-20
3.64699 	0.0162064 	3.05925 	-1.02241e-20
3.71712 	0.0162064 	3.05925 	-1.02241e-20
3.78726 	0.00729277 	3.05513 	2.00566e-20
3.85739 	-0.00090015 	3.08462 	-1.44113e-19
3.92753 	-0.00090015 	3.08462 	-1.44113e-19
3.99766 	-0.00090015 	3.08462 	-1.44113e-19
4.06779 	-0.00090015 	3.08462 	-1.44113e-19
4.13793 	-0.00090015 	3.08462 	-1.44113e-19
4.20806 	-0.00090015 	3.08462 	-1.44113e-19
4.2782 	-0.00090015 	3.08462 	-1.44113e-19
4.34833 	-0.00090015 	3.08462 	-1.44113e-19
4.41847 	-0.00090015 	3.08462 	-1.44113e-19
4.4886 	-0.00090015 	3.08462 	-1.44113e-19
4.55874 	-0.00090015 	3.08462 	-1.44113e-19
4.62887 	-0.00090015 	3.08462 	-1.44113e-19
4.699 	-0.00090015 	3.08462 	-1.44113e-19
4.76914 	0.00571686 	3.10618 	2.77896e-19
4.83927 	0.00571686 	3.10618 	2.77896e-19
4.90941 	0.00571686 	3.10618 	2.77896e-19
4.97954 	0.00571686 	3.10618 	2.77896e-19
5.04968 	0.00571686 	3.10618 	2.77896e-19
5.11981 	0.00571686 	3.10618 	2.77896e-19
5.18994 	0.00571686 	3.10618 	2.77896e-19
5.26008 	0.00571686 	3.10618 	2.77896e-19
5.33021 	0.00571686 	3.10618 	2.77896e-19
5.40035 	0.00571686 	3.10618 	2.77896e-19
5.47048 	0.00571686 	3.10618 	2.77896e-19
5.54062 	0.00571686 	3.10618 	2.77896e-19
5.61075 	-0.00218088 	3.13407 	-1.33554e-19
5.68089 	-0.00218088 	3.13407 	-1.33554e-19
5.75102 	-0.00218088 	3.13407 	-1.33554e-19
5.82115 	-0.00218088 	3.13407 	-1.33554e-19
5.89129 	-0.00218088 	3.13407 	-1.33554e-19
5.96142 	-0.00218088 	3.13407 	-1.33554e-19
6.03156 	-0.00218088 	3.13407 	-1.33554e-19
6.10169 	-0.00218088 	3.13407 	-1.33554e-19
6.17183 	-0.00218088 	3.13407 	-1.33554e-19
6.24196 	-0.00218088 	3.13407 	-1.33554e-19
6.3121 	-0.00218088 	3.13407 	-1.33554e-19
6.38223 	-0.00218088 	3.13407 	-1.33554e-19
6.45236 	0.00574479 	3.1528 	0
6.5225 	0.00574479 	3.1528 	0
6.59263 	0.00574479 	3.1528 	0
6.66277 	0.00574479 	3.1528 	0
6.7329 	0.00574479 	3.1528 	0
6.80304 	0.00574479 	3.1528 	0
6.87317 	0.00574479 	3.1528 	0
6.9433 	0.00574479 	3.1528 	0
