0.490941 	1.73066
0.561075 	1.73066
0.63121 	1.73066
0.701344 	1.73066
0.771478 	1.73066
0.841613 	1.73066
0.911747 	1.73066
0.981881 	1.73066
1.05202 	1.73066
1.12215 	1.73066
1.19228 	1.73066
1.26242 	1.73066
1.33255 	1.69123
1.40269 	1.69123
1.47282 	1.69123
1.54296 	1.69123
1.61309 	1.69123
1.68323 	1.69123
1.75336 	1.69123
1.82349 	1.69123
1.89363 	1.69123
1.96376 	1.69123
2.0339 	1.69123
2.10403 	1.69123
2.17417 	1.6305
2.2443 	1.6305
2.31443 	1.6305
2.38457 	1.6305
2.4547 	1.6305
2.52484 	1.6305
2.59497 	1.6305
2.66511 	1.6305
2.73524 	1.6305
2.80538 	1.6305
2.87551 	1.6305
2.94564 	1.6305
3.01578 	1.55653
3.08591 	1.55653
3.15605 	1.55653
3.22618 	1.55653
3.29632 	1.55653
3.36645 	1.55653
3.43659 	1.55653
3.50672 	1.55653
3.57685 	1.55653
3.64699 	1.55653
3.71712 	1.55653
3.78726 	1.54934
3.85739 	1.47035
3.92753 	1.47035
3.99766 	1.47035
4.06779 	1.47035
4.13793 	1.47035
4.20806 	1.47035
4.2782 	1.47035
4.34833 	1.47035
4.41847 	1.47035
4.4886 	1.47035
4.55874 	1.47035
4.62887 	1.47035
4.699 	1.47035
4.76914 	1.39165
4.83927 	1.39165
4.90941 	1.39165
4.97954 	1.39165
5.04968 	1.39165
5.11981 	1.39165
5.18994 	1.39165
5.26008 	1.39165
5.33021 	1.39165
5.40035 	1.39165
5.47048 	1.39165
5.54062 	1.39165
5.61075 	1.31706
5.68089 	1.31706
5.75102 	1.31706
5.82115 	1.31706
5.89129 	1.31706
5.96142 	1.31706
6.03156 	1.31706
6.10169 	1.31706
6.17183 	1.31706
6.24196 	1.31706
6.3121 	1.31706
6.38223 	1.31706
6.45236 	1.24587
6.5225 	1.24587
6.59263 	1.24587
6.66277 	1.24587
6.7329 	1.24587
6.80304 	1.24587
6.87317 	1.24587
6.9433 	1.24587
7.01344 	1.24587
7.08357 	1.24587
7.15371 	1.24587
7.22384 	1.24587
7.29398 	1.17791
7.36411 	1.17791
7.43425 	1.17791
7.50438 	1.17791
7.57451 	1.17791
7.64465 	1.17791
7.71478 	1.17791
7.78492 	1.17791
7.85505 	1.17791
7.92519 	1.17791
7.99532 	1.17791
8.06545 	1.17791
8.13559 	1.17791
8.20572 	1.11076
8.27586 	1.11076
8.34599 	1.11076
8.41613 	1.11076
8.48626 	1.11076
8.5564 	1.11076
8.62653 	1.11076
8.69666 	1.11076
8.7668 	1.11076
8.83693 	1.11076
8.90707 	1.11076
8.9772 	1.11076
9.04734 	1.04429
9.11747 	1.04429
9.18761 	1.04429
9.25774 	1.04429
9.32787 	1.04429
9.39801 	1.04429
9.46814 	1.04429
9.53828 	1.04429
9.60841 	1.04429
9.67855 	1.04429
9.74868 	1.04429
9.81881 	1.04429
9.88895 	1.04429
9.95908 	0.976994
10.0292 	0.976994
10.0994 	0.976994
10.1695 	0.976994
10.2396 	0.976994
10.3098 	0.976994
10.3799 	0.976994
10.45 	0.976994
10.5202 	0.976994
10.5903 	0.976994
10.6604 	0.976994
10.7306 	0.976994
10.8007 	0.90914
10.8708 	0.90914
10.941 	0.90914
11.0111 	0.90914
11.0812 	0.90914
11.1514 	0.90914
11.2215 	0.90914
11.2916 	0.90914
11.3618 	0.90914
11.4319 	0.90914
11.502 	0.90914
11.5722 	0.90914
11.6423 	0.90914
11.7124 	0.836318
11.7826 	0.836318
11.8527 	0.836318
11.9228 	0.836318
11.993 	0.836318
12.0631 	0.836318
12.1332 	0.836318
12.2034 	0.836318
12.2735 	0.836318
12.3437 	0.836318
12.4138 	0.836318
12.4839 	0.836318
